1.046969979710343779e+01,2.818345249999999313e-03,3.900362477528337285e-03
1.062722917710355475e+01,1.998489499999999298e-03,4.631814213580043131e-03
1.078475855710367171e+01,1.418476499999999632e-03,5.497826039617017928e-03
1.094228793710379044e+01,1.054081874999999655e-03,6.377711851474896984e-03
1.109981731710390740e+01,7.775381249999997529e-04,7.425765322568549098e-03
1.125734669710402436e+01,5.920608749999998035e-04,8.509790828082777411e-03
1.141487607710414132e+01,4.380538749999998531e-04,9.893234499974650972e-03
1.157240545710426005e+01,3.240921249999999341e-04,1.150185338545212620e-02
1.172993483710437701e+01,2.405716249999999398e-04,1.334995696314560977e-02
1.188746421710449397e+01,1.835907499999999532e-04,1.528187589816243364e-02
1.204499359710461093e+01,1.327838749999999519e-04,1.796922709457736758e-02
1.220252297710472789e+01,1.009277499999999757e-04,2.061089119916432316e-02
1.236005235710484662e+01,7.254449999999998280e-05,2.431083191631576088e-02
1.251758173710496358e+01,5.033524999999998873e-05,2.918542027088895374e-02
1.267511111710508054e+01,3.224199999999999386e-05,3.646624787447363958e-02
1.283264049710519750e+01,1.822187499999999399e-05,4.850712500726659521e-02
1.299016987710531446e+01,8.489249999999998384e-06,7.106690545187013819e-02
1.314769925710543319e+01,2.658249999999999071e-06,1.270001270001905047e-01
1.330522863710555015e+01,6.002499999999997799e-07,2.672612419124243965e-01
1.346275801710566711e+01,1.714999999999999409e-07,5.000000000000000000e-01
