9.310878295898437500e+02,2.625433593750000000e+04,1.835887500000000000e+04,2.528012847900390625e+01,-2.170671844482421875e+02,-8.200477600097656250e+01,1.819317016601562500e+03,2.012209765625000000e+04,2.333936157226562500e+02,1.117487903684377670e-02
1.866173400878906250e+02,2.464701757812500000e+04,1.691060937500000000e+04,7.784003448486328125e+01,5.997981567382812500e+02,5.211331787109375000e+02,7.872030258178710938e+00,2.165368896484375000e+03,4.533075714111328125e+01,9.150642156600952148e-02
7.639097290039062500e+02,2.675567382812500000e+04,1.723775781250000000e+04,3.096182556152343750e+02,-5.656184692382812500e+02,8.482142333984375000e+02,4.318739473819732666e-01,5.434362792968750000e+02,2.944101905822753906e+01,9.914806485176086426e-02
1.205819946289062500e+03,2.649283789062500000e+04,1.822053125000000000e+04,-3.318873291015625000e+02,-8.703286132812500000e+02,9.706013793945312500e+02,1.162004709243774414e+00,2.246949768066406250e+02,3.503300094604492188e+01,7.975314557552337646e-02
9.924077758789062500e+02,2.661469140625000000e+04,1.759121875000000000e+04,6.297932815551757812e+01,-1.138297241210937500e+03,6.365515747070312500e+02,3.472628891468048096e-01,2.547129821777343750e+02,2.395272636413574219e+01,8.770443499088287354e-02
8.658073120117187500e+02,2.652385156250000000e+04,1.551133691406250000e+04,-4.855848388671875000e+02,4.097072601318359375e+01,5.994630737304687500e+02,2.320301830768585205e-01,2.747724304199218750e+02,1.740670967102050781e+01,3.137081488966941833e-02
1.522575683593750000e+03,2.656079882812500000e+04,1.946711718750000000e+04,-3.003971099853515625e+00,-8.168709106445312500e+02,-1.057819824218750000e+03,3.719082772731781006e-01,3.035391845703125000e+02,1.226101779937744141e+01,3.066227026283740997e-02
2.717746887207031250e+02,2.646051562500000000e+04,1.586688867187500000e+04,3.121293640136718750e+02,2.591798706054687500e+02,9.005847167968750000e+02,1.068352699279785156e+00,2.426240386962890625e+02,6.481623649597167969e+00,1.800789870321750641e-02
7.492107812500000000e+04,2.416487500000000000e+04,1.679697851562500000e+04,6.336524047851562500e+02,8.863473510742187500e+02,3.031931457519531250e+02,5.356490612030029297e-01,1.833794403076171875e+02,1.299708271026611328e+01,2.099524252116680145e-02
8.353275756835937500e+02,2.667148046875000000e+04,1.797454492187500000e+04,-5.902813110351562500e+02,-4.521022338867187500e+02,-1.334633178710937500e+03,1.297451496124267578e+00,1.012267532348632812e+02,1.732728385925292969e+01,1.847528107464313507e-02
1.122911132812500000e+03,2.660611718750000000e+04,1.843434765625000000e+04,-1.208701538085937500e+03,5.343066024780273438e+01,-9.232018432617187500e+02,4.399710521101951599e-02,1.036807861328125000e+02,1.661643981933593750e+01,2.862732484936714172e-02
8.086865234375000000e+02,2.629054882812500000e+04,1.819896875000000000e+04,1.915633850097656250e+02,-4.394531860351562500e+02,8.484352416992187500e+02,7.287846412509679794e-03,4.726984024047851562e+01,2.246000099182128906e+01,8.814906328916549683e-02
1.425431396484375000e+03,2.667680078125000000e+04,1.729944335937500000e+04,-2.727959899902343750e+02,-4.149590759277343750e+02,-1.068003845214843750e+02,1.370714008808135986e-01,1.092695922851562500e+02,1.348631763458251953e+01,2.414637990295886993e-02
1.256446166992187500e+03,2.678593945312500000e+04,1.762879882812500000e+04,1.796801605224609375e+02,-9.468405151367187500e+02,7.676632080078125000e+02,1.445577502250671387e+00,6.931951141357421875e+01,1.317090511322021484e+01,1.278172526508569717e-02
3.294234313964843750e+02,2.669923242187500000e+04,1.922783007812500000e+04,-6.393118286132812500e+01,-3.575701141357421875e+01,-3.458142395019531250e+02,9.903945028781890869e-03,9.680147552490234375e+01,7.876257896423339844e+00,3.837994858622550964e-02
7.497446875000000000e+04,2.410802539062500000e+04,1.647204687500000000e+04,2.210405273437500000e+02,8.391317749023437500e+02,3.433755798339843750e+02,2.179733991622924805e+00,7.577688598632812500e+01,4.742733955383300781e+00,4.547107964754104614e-03
1.512992919921875000e+03,2.555851171875000000e+04,1.834411718750000000e+04,6.077293395996093750e+01,-4.207638854980468750e+02,-9.289804077148437500e+02,1.079784589819610119e-03,3.792195129394531250e+01,6.799139976501464844e+00,7.032314315438270569e-03
