9.032391357421875000e+02,2.626398242187500000e+04,1.833201562500000000e+04,2.649403762817382812e+01,-2.141249389648437500e+02,-6.359441375732421875e+01,2.477148193359375000e+03,2.100924218750000000e+04,2.571609802246093750e+02,8.919978141784667969e-01
1.947551879882812500e+02,2.465504101562500000e+04,1.690025390625000000e+04,7.286009979248046875e+01,5.986096801757812500e+02,5.204454956054687500e+02,1.563333415985107422e+01,2.104229736328125000e+03,4.242308044433593750e+01,1.426348388195037842e-01
1.202627685546875000e+03,2.650054882812500000e+04,1.823759375000000000e+04,-3.884754638671875000e+02,-8.910545043945312500e+02,9.524264526367187500e+02,3.934015989303588867e+00,2.171679992675781250e+02,2.772247695922851562e+01,5.052011460065841675e-02
1.525823730468750000e+03,2.655416406250000000e+04,1.941553710937500000e+04,-2.575355148315429688e+01,-8.172199096679687500e+02,-1.089520996093750000e+03,5.041889190673828125e+00,3.188246154785156250e+02,1.206976890563964844e+01,2.130670659244060516e-02
8.379729003906250000e+02,2.652599804687500000e+04,1.554741992187500000e+04,-4.906682739257812500e+02,3.676209259033203125e+01,6.126405639648437500e+02,5.025094032287597656e+00,2.722412719726562500e+02,1.815223503112792969e+01,1.574318856000900269e-02
2.762092895507812500e+02,2.646551562500000000e+04,1.586820996093750000e+04,3.135384521484375000e+02,2.612691040039062500e+02,9.057855834960937500e+02,7.324896335601806641e+00,2.548064422607421875e+02,6.892630100250244141e+00,1.008818112313747406e-02
8.862660522460937500e+02,2.668069140625000000e+04,1.802557617187500000e+04,-6.265787963867187500e+02,-4.084956665039062500e+02,-1.380277709960937500e+03,2.528385877609252930e+00,1.039634017944335938e+02,2.227196311950683594e+01,1.684739068150520325e-02
7.493870312500000000e+04,2.419145312500000000e+04,1.678569921875000000e+04,6.501721191406250000e+02,9.017535400390625000e+02,2.936818542480468750e+02,1.469916224479675293e+00,1.834799652099609375e+02,6.359066486358642578e+00,1.655721478164196014e-02
8.043828735351562500e+02,2.657157812500000000e+04,1.773842578125000000e+04,1.385221405029296875e+02,-2.163940124511718750e+02,-4.334541931152343750e+02,1.401140987873077393e-01,6.024762725830078125e+01,1.758086395263671875e+01,7.355188578367233276e-02
9.763009033203125000e+02,2.661898046875000000e+04,1.834053710937500000e+04,-1.315365356445312500e+03,-9.268547058105468750e+01,-1.018381408691406250e+03,1.586154580116271973e+00,8.378444671630859375e+01,1.263334178924560547e+01,1.848663017153739929e-02
3.500540466308593750e+02,2.460369726562500000e+04,1.686057812500000000e+04,-2.292649688720703125e+02,6.506776123046875000e+02,6.481472167968750000e+02,5.018919110298156738e-01,4.786019897460937500e+01,1.307821273803710938e+01,1.967408321797847748e-02
1.493303466796875000e+03,2.610277148437500000e+04,1.996881640625000000e+04,5.366470336914062500e+02,-6.082607421875000000e+02,-3.864916381835937500e+02,2.684669494628906250e-01,9.678208160400390625e+01,5.460172176361083984e+00,8.287681266665458679e-03
7.497642968750000000e+04,2.411965429687500000e+04,1.647580859375000000e+04,2.314021759033203125e+02,8.505478515625000000e+02,3.694468688964843750e+02,2.947102785110473633e+00,7.335459899902343750e+01,5.437127113342285156e+00,8.019962348043918610e-03
1.231996704101562500e+03,2.678400976562500000e+04,1.762462304687500000e+04,1.772181701660156250e+02,-1.024350830078125000e+03,6.564332275390625000e+02,1.656773328781127930e+00,4.754627990722656250e+01,9.542057991027832031e+00,1.532041467726230621e-02
1.733674072265625000e+03,2.602168554687500000e+04,1.666119531250000000e+04,2.474605255126953125e+02,-6.459528198242187500e+02,5.489107055664062500e+02,2.709246635437011719e+00,4.547230529785156250e+01,5.687846660614013672e+00,3.048941958695650101e-03
6.577431640625000000e+02,2.593771093750000000e+04,1.817207031250000000e+04,3.189722290039062500e+02,-1.453105102539062500e+03,4.416718444824218750e+02,1.887102007865905762e+00,4.407201766967773438e+01,3.830247640609741211e+00,6.006180308759212494e-03
9.405792236328125000e+02,2.544814062500000000e+04,1.925783593750000000e+04,1.226795959472656250e+02,-6.723104248046875000e+02,-5.070749511718750000e+02,1.047026038169860840e+00,4.665743255615234375e+01,3.801444292068481445e+00,5.794407799839973450e-03
4.230409545898437500e+02,2.517200781250000000e+04,1.654664062500000000e+04,2.937592773437500000e+02,1.700077972412109375e+02,7.284752807617187500e+02,3.202781677246093750e+00,4.948622512817382812e+01,2.025715589523315430e+00,4.093195777386426926e-03
7.531135864257812500e+02,2.469668945312500000e+04,1.716816992187500000e+04,-5.217277221679687500e+02,6.074230957031250000e+02,3.901442565917968750e+02,5.517281532287597656e+00,3.095799064636230469e+01,1.844295978546142578e+00,2.120882039889693260e-03
4.946048278808593750e+02,2.738028320312500000e+04,1.805431445312500000e+04,-1.695195922851562500e+02,-1.820654907226562500e+02,-7.236259155273437500e+02,2.520877361297607422e+00,3.065112686157226562e+01,2.650946855545043945e+00,3.595720976591110229e-03
7.461327343750000000e+04,2.465229492187500000e+04,1.657763085937500000e+04,6.022346801757812500e+02,3.291516723632812500e+02,7.811636962890625000e+02,1.855757474899291992e+00,3.689422225952148438e+01,1.977994441986083984e+00,2.002632012590765953e-03
8.703045043945312500e+02,2.602205664062500000e+04,1.782604882812500000e+04,-2.822543945312500000e+02,-2.220857391357421875e+02,-1.408403442382812500e+03,1.964442849159240723e+00,2.917676925659179688e+01,3.025477647781372070e+00,0.000000000000000000e+00
4.609687805175781250e+02,2.613800976562500000e+04,1.869701953125000000e+04,1.002640380859375000e+02,5.378379516601562500e+02,-1.315316650390625000e+03,2.968690872192382812e+00,2.323701095581054688e+01,3.110897779464721680e+00,4.006365779787302017e-03
1.641298706054687500e+03,2.532961914062500000e+04,1.862131640625000000e+04,7.260138549804687500e+02,-3.058510131835937500e+02,-6.058750534057617188e+01,1.066206932067871094e+00,3.256990814208984375e+01,2.453051090240478516e+00,3.142588771879673004e-03
8.807618408203125000e+02,2.746888671875000000e+04,1.790214453125000000e+04,-1.867481231689453125e+02,-1.719517211914062500e+02,-6.822762451171875000e+02,3.369322419166564941e-01,3.396314239501953125e+01,2.357032060623168945e+00,3.498829435557126999e-03
1.041337890625000000e+03,2.733185742187500000e+04,1.754303906250000000e+04,2.202377166748046875e+02,-3.409165344238281250e+02,1.350660278320312500e+03,2.682378768920898438e+00,2.961766433715820312e+01,1.450440526008605957e+00,1.100035151466727257e-03
1.875784301757812500e+03,2.579889648437500000e+04,2.004246875000000000e+04,2.394723205566406250e+02,5.754379882812500000e+02,-3.902799377441406250e+02,1.633966565132141113e+00,3.573377990722656250e+01,1.007480978965759277e+00,2.283391775563359261e-03
6.471441040039062500e+02,2.653668554687500000e+04,1.977965625000000000e+04,-2.014753103256225586e+00,-5.990397949218750000e+02,1.549910888671875000e+02,1.386361360549926758e+00,2.732147598266601562e+01,1.740618824958801270e+00,2.697240794077515602e-03
8.629726562500000000e+02,2.626175781250000000e+04,1.984503710937500000e+04,-3.164280319213867188e+01,-8.526889648437500000e+02,4.856323242187500000e+01,1.122381925582885742e+00,2.526513481140136719e+01,2.104225397109985352e+00,1.876313821412622929e-03
7.482390625000000000e+04,2.389725195312500000e+04,1.720935351562500000e+04,2.495031433105468750e+02,7.428335571289062500e+02,-8.111293029785156250e+01,3.660979032516479492e+00,2.049992561340332031e+01,1.241790652275085449e+00,1.186205423437058926e-03
7.496026562500000000e+04,2.460978710937500000e+04,1.708082226562500000e+04,4.638409729003906250e+02,4.627953491210937500e+02,4.825009460449218750e+02,4.375466704368591309e-01,2.841489982604980469e+01,1.758399724960327148e+00,3.192009404301643372e-03
2.445592041015625000e+02,2.569791796875000000e+04,1.780722656250000000e+04,6.857767486572265625e+01,2.026654052734375000e+02,3.718604431152343750e+02,2.617129981517791748e-01,2.121241378784179688e+01,2.711926937103271484e+00,2.961858641356229782e-03
1.055256713867187500e+03,2.668947070312500000e+04,1.894141992187500000e+04,-5.443804321289062500e+02,-5.697896118164062500e+02,-8.595444335937500000e+02,5.376427620649337769e-02,2.366732597351074219e+01,2.275383472442626953e+00,2.684721257537603378e-03
