5.616223,1549.243408,44.135082,0.132806,807.194275,41776.503906
2.605745,61.266983,5.349548,0.003953,204.298584,59645.359375
4.302173,29.589447,2.168036,0.003105,520.149048,62479.132812
3.833476,26.485535,3.903421,0.004670,939.545410,75566.453125
5.630973,33.497555,3.351434,0.004162,915.704651,35580.425781
2.450685,48.131790,7.323902,0.008167,285.576202,15736.693359
6.148090,47.017204,3.306610,0.006739,354.203430,48477.148438
5.069126,97.021919,14.900007,0.025135,167.505585,35249.671875
6.989147,66.123901,2.916740,0.004559,510.079010,49144.585938
8.821628,53.277939,2.960278,0.005014,294.999634,50277.089844
4.426784,317.445496,19.173227,0.027991,222.644333,44240.082031
15.281417,1344.187744,24.117762,0.117858,650.342957,13762.045898
5.001450,363.291687,21.265354,0.027108,154.519180,33341.968750
24.215496,1264.332520,26.021832,0.096881,566.689392,49532.796875
4.894736,29.610611,1.714272,0.002378,457.694458,48717.480469
6.159254,35.264671,1.591395,0.005775,567.259827,69482.968750
4.358308,35.261139,2.895893,0.003242,551.653320,41649.214844
0.821238,34.792027,7.120715,0.007608,332.276031,34176.609375
4.350978,101.635468,3.248964,0.006142,394.604675,60285.488281
20.034393,1203.746338,31.749628,0.067372,299.635468,58658.656250
11.075853,201.898865,15.102763,0.011745,161.184586,32614.074219
54.030006,4246.552734,76.992516,0.476246,290.760132,34389.882812
4.769817,67.019798,4.888822,0.004284,578.170593,69135.906250
6.748212,30.735779,2.602947,0.002011,726.718994,61020.617188
34.804615,1272.825928,43.120560,0.079874,523.500244,47077.875000
1.195076,47.542751,4.593490,0.013372,434.826538,56876.437500
3.696143,25.014706,5.061811,0.001078,831.441650,55720.539062
4.233824,57.708069,4.818884,0.006018,543.285034,73769.578125
9.641232,361.651520,15.683018,0.023011,441.229218,60145.398438
6.257877,51.821213,5.266208,0.005863,664.774780,67626.890625
4.426537,36.530922,2.736159,0.004379,253.808731,44258.230469
8.371720,50.600815,2.585340,0.003807,234.387680,78176.757812
6.495208,87.784256,4.575791,0.005511,656.700317,74859.382812
9.725786,81.830399,4.234868,0.006317,625.478027,57916.457031
2.043109,18.690485,2.372347,0.002188,274.323944,49251.542969
3.108991,22.489250,1.652612,0.001333,243.924057,54139.847656
19.610617,2994.135254,60.019444,0.333020,308.468628,29725.623047
3.875998,73.492165,5.382672,0.003802,414.287201,59378.437500
18.501019,1194.064209,29.884254,0.067751,736.205627,58434.984375
2.050749,114.947021,16.657543,0.041635,386.909668,75941.210938
783.148987,7427.081543,156.798096,0.579325,165.715149,34436.878906
18.216087,1167.931396,29.121252,0.065153,515.365112,58023.714844
6.069592,840.168884,51.772316,0.121056,899.784973,47023.250000
22.278214,1517.470581,28.558109,0.048149,640.647888,69199.664062
1.390167,22.898403,1.508498,0.000770,935.037231,52031.890625
15.323671,1483.352295,37.949158,0.070697,571.598145,73783.101562
7.177888,180.742889,17.301155,0.026964,306.984070,44303.824219
3.444579,24.559700,2.215507,0.003090,503.352936,43107.996094
4.775480,33.363522,1.561685,0.002650,211.399765,65956.273438
