4.946231,24.994864,1.239152,0.000402,340.895447,22859.023438
3.607450,35.339619,4.699049,0.002399,224.083389,8360.449219
2.382433,26.474073,2.239558,0.002218,292.100922,67115.929688
2.441689,99.541656,5.270564,0.010188,440.405762,62162.140625
5.181707,72.663269,11.863048,0.004681,365.850861,46641.960938
6.036423,42.968010,2.762488,0.000744,977.598511,50773.480469
10.173281,2558.766357,48.827866,0.299981,449.748810,60529.988281
1.538767,13.267900,1.146915,0.000489,262.716492,70292.242188
1.038787,33.451702,3.897479,0.005079,232.271210,60378.917969
4.477204,52.679199,3.636712,0.000842,610.339417,70088.343750
2.979329,125.180222,8.341177,0.008546,328.173340,29983.953125
3.563346,340.884888,28.392700,0.031911,277.325958,60110.421875
4.683992,45.653954,3.059908,0.001264,483.109222,41130.128906
4.137486,325.204834,19.036846,0.021832,380.554596,23579.875000
1.327532,41.579628,5.976526,0.002739,330.227051,22371.076172
2.472684,25.196796,2.863025,0.001109,295.532806,60093.191406
4.347872,41.678391,4.123942,0.001132,597.695129,18821.738281
2.693918,62.284126,7.377831,0.014383,328.242767,19537.001953
4.750636,960.927368,47.532478,0.084424,537.092957,68879.156250
0.719418,13.717173,1.844520,0.000167,251.676086,53319.402344
3.103217,26.132820,3.147209,0.000638,449.568146,58438.796875
3.572484,86.615448,7.129538,0.014616,195.814133,62057.406250
2.563103,186.868256,9.968849,0.012637,605.356201,23482.414062
9.640066,1245.930786,35.139126,0.119628,449.404083,50107.335938
2.694922,40.706654,6.371241,0.007986,227.451691,53877.988281
0.486053,8.079429,2.123015,0.003486,377.261017,49710.593750
19.891281,1022.059448,40.086296,0.051223,574.514038,45224.871094
9.627421,1473.416748,44.297268,0.166391,556.514160,22864.941406
0.666394,49.640980,5.682598,0.006075,497.938538,63087.035156
2.065711,96.648483,8.620193,0.025199,399.417603,44632.218750
2.730461,1385.416016,40.000668,0.162575,499.760834,47707.574219
1.447035,14.133820,4.418335,0.003354,382.499542,23589.853516
3.837209,45.563129,10.495296,0.029829,544.676086,56936.140625
2.173186,21.077499,1.891482,0.002526,442.910431,64897.746094
3.358426,29.042736,1.929419,0.001313,341.156616,40706.269531
3.958987,19.339485,1.132684,0.000363,614.719604,63525.875000
3.195117,51.122833,4.043008,0.001392,158.851654,53165.132812
2.559447,37.735012,3.518630,0.003058,653.792542,38362.324219
1.700127,11.513573,1.149850,0.001404,304.775146,47638.523438
2.821706,59.822601,3.151834,0.002622,236.350479,22321.570312
2.742584,94.171532,18.289108,0.034641,382.185608,34416.363281
3.721041,19.570957,0.974259,0.000420,480.899994,6162.577637
0.661997,9.579359,1.589448,0.000900,377.895844,60419.246094
4.872463,29.269798,4.366831,0.002316,258.554596,63862.703125
1.772131,44.262924,6.171636,0.005941,736.732300,55672.914062
1.449392,21.879490,0.949938,0.000808,278.723328,62306.761719
1.880859,214.542450,20.601240,0.083332,395.631409,59382.210938
2.043270,20.007885,2.509424,0.000900,784.975769,59778.058594
6.198254,1077.504395,27.309755,0.029771,631.146912,18765.468750
4.207491,43.889927,4.443531,0.003949,410.649628,49088.714844
19.336485,2131.512939,56.004967,0.255984,261.213867,49916.605469
2.170793,25.288944,1.987703,0.000163,263.214508,51082.992188
1.702200,100.508530,14.164042,0.034693,711.589050,63289.035156
1.008826,149.279190,27.121305,0.168881,357.281494,66076.929688
76.836563,5838.033203,79.695885,0.581858,907.458862,64058.343750
0.722222,21.023270,7.837096,0.001507,282.412842,62891.269531
5.228344,50.118031,3.378465,0.000963,127.367767,60280.304688
2.803421,52.695068,8.351022,0.011655,430.889679,51183.984375
6.184951,3451.569580,46.615467,0.264029,595.952698,74356.531250
2.377980,47.955433,3.087455,0.003984,199.000397,22317.216797
5.292726,1101.276733,36.309692,0.161653,512.684204,53414.617188
0.741198,47.363750,7.156953,0.011077,500.889984,69796.843750
9.265160,2038.685303,50.266365,0.282857,221.314835,58743.292969
11.248119,3451.690430,79.982895,0.344058,369.303223,63359.144531
1.830816,19.251747,1.445230,0.000694,229.108124,49651.394531
4.428476,39.245964,2.698359,0.000846,512.976562,52723.519531
4.391731,46.325878,2.516450,0.001144,420.854492,45754.468750
4.172306,844.685852,14.193884,0.030712,420.648621,43506.773438
3.790140,20.255669,1.226845,0.000402,431.296021,45361.531250
3.967219,59.707535,3.121020,0.002653,1230.749512,70782.609375
2.997585,39.214218,3.728324,0.001223,289.780182,32952.058594
4.739147,65.045029,3.564722,0.001234,333.672424,76701.093750
1.439111,373.300903,27.307135,0.089532,306.614044,57140.582031
2.098252,253.372208,25.037064,0.029491,281.178345,43469.808594
5.229876,120.035400,11.224748,0.020123,249.387680,3261.768555
4.668291,51.977287,2.759289,0.001545,2042.941650,69194.015625
1.959195,15.218866,1.595595,0.000150,566.313965,14285.779297
17.250048,2338.510010,64.709763,0.282047,361.354553,58158.585938
3.207369,21.089844,2.766906,0.001505,357.914520,47141.718750
1.288083,55.369549,10.203096,0.027579,316.109985,62949.320312
3.263268,23.872784,1.843209,0.000607,240.334793,56774.023438
2.140969,16.096691,1.293227,0.000462,445.222931,52778.031250
3.503029,30.317368,1.789705,0.000665,348.985504,77574.007812
3.447653,78.721191,4.906630,0.012981,304.425751,19777.990234
0.941450,13.509951,0.971426,0.000000,258.383606,60258.078125
3.303756,28.180782,3.000780,0.001541,347.564850,41264.675781
1.449859,313.515350,10.650927,0.027250,359.122955,17117.580078
1.922201,33.617039,5.766613,0.005176,399.519135,49926.601562
0.840470,9.065714,1.373274,0.000000,4164.827637,51963.371094
2.540203,29.611492,6.143287,0.000211,328.628052,53265.507812
4.483983,28.858440,1.581102,0.000277,464.997284,61925.804688
6.241906,2454.590576,70.402405,0.287816,434.756500,41582.714844
2.750391,26.683058,2.104682,0.000575,130.181854,21929.269531
1.214803,205.127548,19.366013,0.082256,491.207092,56843.253906
1.637091,19.395039,2.492986,0.003923,550.742249,56711.777344
0.955160,28.869020,4.365831,0.002381,233.170197,62732.250000
3.941515,55.249626,8.767347,0.010007,714.592468,26900.902344
5.811798,1142.589478,34.294468,0.056079,404.600098,16756.833984
7.486274,79.707474,4.030725,0.001720,357.488098,57322.722656
3.672583,38.010128,4.989942,0.011938,369.849182,51379.394531
0.575287,22.589333,4.582437,0.000000,672.122009,7580.690918
34.927601,4397.776367,68.568550,0.178368,717.162842,63469.070312
1.930780,40.364075,5.979409,0.009605,1041.692871,60775.164062
19.551279,1760.191528,23.678137,0.127370,334.457184,28104.990234
2.924025,55.887604,4.734935,0.010896,689.681763,64444.164062
5.567709,101.620918,12.528259,0.006066,450.407135,73780.296875
2.971432,163.010025,10.209999,0.009527,683.154724,52833.273438
2.575046,54.704239,4.632058,0.005180,443.194733,55899.550781
4.427598,64.136337,4.555187,0.002496,320.473389,71186.031250
3.908981,88.978653,7.023136,0.005799,494.367523,42707.023438
4.948223,50.390945,6.550094,0.003863,307.950317,82402.500000
3.875562,24.445068,2.991508,0.001517,633.437500,61958.625000
2.577842,18.213436,1.179685,0.000709,431.829224,57818.746094
2.165700,59.901962,10.859385,0.002359,373.464935,65147.519531
672.599243,9104.574219,161.053604,0.725747,245.526352,26092.259766
1.926844,18.046335,2.071652,0.001478,131.366028,53929.964844
0.897337,67.175438,7.382350,0.013676,197.638000,26585.726562
3.336097,26.862942,1.545209,0.000408,373.533020,26878.388672
0.755809,87.014458,29.145992,0.006489,407.459534,25401.554688
2.821393,34.666813,7.951843,0.000429,283.484802,55511.269531
2.957434,33.909351,8.300687,0.000295,286.005219,54820.199219
1.833685,32.504215,6.041386,0.004797,152.413605,52144.417969
1.749655,30.010504,2.292878,0.002323,153.669388,54130.855469
1.376131,75.380524,6.737040,0.009938,617.527039,65574.492188
2.496197,1391.914307,40.645321,0.162691,382.422485,25673.275391
0.376487,11.991944,6.724487,0.003227,734.997559,24329.617188
1.168737,40.762207,4.798620,0.005822,276.715057,56025.625000
1.612742,14.083999,1.099535,0.000000,981.420166,48861.417969
1.948558,730.860535,52.010761,0.295936,353.961426,25060.089844
0.417516,30.844681,5.508098,0.005384,254.331070,27027.183594
1.993957,16.973633,2.825935,0.000501,707.829468,68413.898438
1.381553,39.700527,5.291669,0.009758,449.182526,55521.925781
2.258434,13.327861,0.983207,0.000436,580.036499,54733.523438
2.565320,32.679691,4.848896,0.000645,495.721436,24204.076172
2.064766,106.472107,15.033369,0.007461,471.130402,50123.917969
1.063439,61.218925,39.236801,0.031628,514.540710,25217.527344
0.964183,104.574921,14.418795,0.006302,631.709106,27322.710938
2.054669,35.004539,3.008020,0.003308,213.553635,52572.269531
1.836634,94.648582,9.663931,0.011606,331.899445,23617.587891
1.429400,34.546005,8.657026,0.000229,583.534851,57915.351562
2.128018,24.937107,2.860312,0.000258,287.902313,26885.076172
4.272768,107.916039,10.253903,0.007554,1057.397461,25922.779297
2.952359,47.529968,3.727473,0.004146,152.033569,25063.119141
1.963819,75.308655,6.534395,0.005241,388.316223,24576.958984
1.470952,54.445869,8.751813,0.010449,568.425354,53557.445312
3.530133,1388.663574,40.145359,0.162785,293.017517,51108.554688
3.253622,23.287712,2.474260,0.000484,264.614197,56666.515625
2.402758,300.455566,21.948025,0.038086,354.208527,51031.742188
1.261931,97.440338,7.809016,0.008654,291.103455,24181.248047
2.219034,114.387512,10.568132,0.013289,430.807465,50239.996094
671.983643,9071.429688,157.961319,0.723332,1164.674438,56533.523438
2.785216,66.066582,5.258416,0.004398,610.729126,52776.925781
2.120615,36.782673,6.167573,0.005015,425.499451,54313.593750
0.724743,44.904430,6.431019,0.005319,139.107712,25042.628906
1.217191,60.097725,6.346994,0.008157,565.612854,23530.515625
1.212975,162.352646,33.374443,0.045512,735.370422,49965.097656
2.199030,780.672119,57.992699,0.279704,285.237030,48680.531250
2.481949,1493.860229,47.273247,0.200175,965.900391,56719.406250
2.876887,33.509018,2.864005,0.000255,482.794342,53968.882812
0.494632,73.236443,22.519670,0.033762,639.263489,26246.992188
0.666958,31.974697,8.777018,0.004651,212.244614,56287.437500
3.592497,1394.875366,40.097992,0.162861,351.198334,25937.464844
1.718949,25.441494,3.944481,0.001659,519.373779,24290.828125
1.194295,44.084805,4.960919,0.006250,461.636444,26303.035156
5.168884,569.610962,34.860783,0.101506,339.491425,24157.148438
2.061967,21.169647,2.804614,0.000255,251.240341,67796.406250
2.464410,23.451286,1.980983,0.000639,281.475677,54166.832031
1.771539,21.578358,3.290515,0.000229,403.636047,56244.468750
2.477227,81.378479,6.365471,0.004249,470.414246,65835.187500
1.549501,127.287704,10.286774,0.013085,448.135193,18950.654297
2.189646,26.868675,3.751343,0.001218,326.981598,54437.000000
2.203388,23.264788,1.607479,0.000737,345.424347,55551.191406
1.738434,34.303074,8.315562,0.000679,230.594223,26386.433594
1.351416,15.844057,4.129472,0.000150,260.914276,53579.492188
1.519961,55.096634,27.782187,0.001863,611.191589,48111.335938
6.513858,196.764618,27.520609,0.035621,778.307129,49142.511719
6.314796,60.259972,3.333181,0.001088,1084.474365,24381.867188
1.191341,53.431808,5.038110,0.010559,468.200256,26514.775391
0.759445,19.008812,4.278475,0.002007,320.732697,54035.660156
2.395218,56.211220,4.668151,0.004499,165.818359,23439.076172
1.520819,16.406200,1.612514,0.000488,836.865112,55596.648438
1.697273,92.022598,7.141441,0.006883,368.312469,26783.505859
2.418740,24.505468,3.863496,0.003354,338.144165,54332.046875
2.210320,1401.861450,40.927540,0.163716,329.945740,26501.595703
1.350943,326.598511,31.496284,0.049673,917.693542,51518.113281
1.274694,1381.712891,41.995358,0.167351,227.635620,56398.292969
1.710704,18.251354,1.003368,0.000143,346.963684,26000.312500
1.845001,36.704636,2.263041,0.002637,242.483170,25033.992188
1.987684,25.595806,3.418143,0.001010,242.204239,52990.843750
1.194283,1381.630371,42.702442,0.162482,158.400467,54117.472656
2.532123,57.824902,6.374773,0.006136,1257.129883,23751.867188
2.124042,73.182648,8.389036,0.006484,550.615479,6348.327637
5.959986,117.081833,9.256041,0.009583,272.924866,49123.671875
2.392006,17.670692,1.202165,0.000111,349.595673,55365.546875
3.654221,103.187866,16.868670,0.010395,425.823029,66687.562500
1.041690,125.700478,21.864197,0.018749,286.668121,25216.240234
1.072370,65.674622,16.829805,0.035205,335.449707,25550.267578
1.328880,14.325609,1.041084,0.000000,534.260925,26406.923828
3.074683,30.508274,4.610109,0.000429,328.410889,55008.070312
3.040782,41.848137,4.158641,0.007810,718.075806,49662.886719
0.829247,11.306351,1.973496,0.000000,490.785431,56188.207031
2.683751,26.720533,3.113519,0.001906,232.939453,57042.085938
0.659676,16.567568,3.766519,0.001197,519.855530,26270.394531
2.149005,36.167183,3.395255,0.002351,150.920303,55475.820312
3.730649,38.478363,2.073596,0.000915,286.702576,53922.085938
1.343700,172.499008,22.942453,0.030584,435.831604,6408.906250
3.802847,40.478710,2.140661,0.000950,249.773697,64583.011719
1.327804,60.984367,5.829951,0.005165,367.477020,6437.501953
2.115178,39.755199,3.660779,0.001740,934.036987,62749.003906
3.428362,27.217424,1.626024,0.000217,402.672699,60252.902344
2.866568,40.718559,3.991930,0.001172,496.505951,32422.722656
1.928887,20.509624,0.894808,0.000336,1047.154297,62841.226562
1.899168,18.288387,2.146305,0.002329,316.006866,60451.023438
2.311989,37.046329,5.721064,0.005979,717.140564,55508.718750
2.691117,13.023202,2.311895,0.001019,777.686646,52811.531250
2.348291,137.808823,10.719443,0.037543,467.056000,63523.664062
2.029334,28.944416,4.437296,0.003090,898.714905,9060.778320
1.949537,26.885429,1.442728,0.000357,810.239258,9647.476562
3.417548,50.175346,4.923776,0.003723,642.272522,8646.203125
2.981024,24.057079,1.069226,0.001016,575.633423,62798.750000
1.339127,80.778412,7.201036,0.017802,253.784897,59858.238281
1.578389,16.811386,1.155389,0.000301,695.005066,53462.546875
2.512318,23.211880,1.575831,0.000556,1100.097900,10739.287109
5.569968,675.331360,39.580452,0.070695,707.219116,62164.433594
