8.772984008789062500e+02,2.632845703125000000e+04,1.806364257812500000e+04,2.941153144836425781e+01,-2.246308135986328125e+02,-5.542561721801757812e+01,3.067290283203125000e+03,2.201483203125000000e+04
1.785182037353515625e+02,2.455709960937500000e+04,1.685866796875000000e+04,6.666225433349609375e+01,5.911708984375000000e+02,5.263864746093750000e+02,4.026442337036132812e+01,2.394075195312500000e+03
8.244829711914062500e+02,2.674782031250000000e+04,1.736375390625000000e+04,2.346533813476562500e+02,-6.276281127929687500e+02,9.142692871093750000e+02,7.713044285774230957e-01,3.856751098632812500e+02
1.490340087890625000e+03,2.651558007812500000e+04,1.938152343750000000e+04,-3.742482757568359375e+01,-8.246082153320312500e+02,-1.105880615234375000e+03,4.487492561340332031e+00,2.943072509765625000e+02
8.369172363281250000e+02,2.654377539062500000e+04,1.555216113281250000e+04,-4.943868713378906250e+02,3.801730728149414062e+01,6.109855346679687500e+02,1.576261043548583984e+00,2.618008422851562500e+02
2.741319885253906250e+02,2.646037500000000000e+04,1.586695605468750000e+04,3.036743469238281250e+02,2.528876800537109375e+02,9.052683105468750000e+02,2.392464876174926758e+00,2.717051391601562500e+02
9.592385864257812500e+02,2.649612695312500000e+04,1.779477539062500000e+04,-7.220752716064453125e+01,-1.158169311523437500e+03,8.165355834960937500e+02,2.100918292999267578e-01,1.410586700439453125e+02
1.171152587890625000e+03,2.644621679687500000e+04,1.833521093750000000e+04,-5.390943603515625000e+02,-9.608721923828125000e+02,9.323853149414062500e+02,3.640922307968139648e-01,1.625885314941406250e+02
7.499412500000000000e+04,2.418916601562500000e+04,1.677591210937500000e+04,6.660847778320312500e+02,9.019505615234375000e+02,3.009863281250000000e+02,1.191087007522583008e+00,1.759071350097656250e+02
1.631248168945312500e+03,2.547355468750000000e+04,1.838077148437500000e+04,-4.407621324062347412e-01,-2.708757934570312500e+02,-8.011203613281250000e+02,7.302777171134948730e-01,1.357537994384765625e+02
1.368670654296875000e+03,2.667397265625000000e+04,1.731055859375000000e+04,-3.574305725097656250e+02,-4.112061767578125000e+02,-4.179037094116210938e+01,4.761307835578918457e-01,1.152679901123046875e+02
1.065081176757812500e+03,2.661514843750000000e+04,1.837837695312500000e+04,-1.267706054687500000e+03,2.148433029651641846e-01,-9.765244750976562500e+02,1.734518885612487793e+00,9.647521209716796875e+01
7.926707153320312500e+02,2.664461914062500000e+04,1.787991210937500000e+04,-5.975093994140625000e+02,-5.189656982421875000e+02,-1.358515136718750000e+03,4.526197910308837891e+00,8.431352233886718750e+01
7.494364062500000000e+04,2.410603515625000000e+04,1.649641796875000000e+04,2.353726043701171875e+02,8.527798461914062500e+02,3.661463012695312500e+02,5.902894020080566406e+00,8.789713287353515625e+01
4.441578369140625000e+02,2.460098046875000000e+04,1.683433984375000000e+04,-1.320328369140625000e+02,6.028551635742187500e+02,6.308783569335937500e+02,1.619430303573608398e+00,5.587040710449218750e+01
1.530156005859375000e+03,2.612730273437500000e+04,1.984813085937500000e+04,5.071385803222656250e+02,-6.353067016601562500e+02,-4.555543518066406250e+02,7.022374123334884644e-02,8.936443328857421875e+01
1.259459350585937500e+03,2.671755078125000000e+04,1.767472070312500000e+04,1.100704727172851562e+02,-9.996208496093750000e+02,6.227675781250000000e+02,1.679595112800598145e+00,5.107345199584960938e+01
6.575816650390625000e+02,2.591035546875000000e+04,1.817862890625000000e+04,3.446676635742187500e+02,-1.364283325195312500e+03,4.253957214355468750e+02,3.942593812942504883e+00,5.855105972290039062e+01
7.464267187500000000e+04,2.465595898437500000e+04,1.659614648437500000e+04,6.099818725585937500e+02,3.171262512207031250e+02,7.749703979492187500e+02,3.483056545257568359e+00,4.760271453857421875e+01
4.062321166992187500e+02,2.520998242187500000e+04,1.653423828125000000e+04,2.826633911132812500e+02,1.831603546142578125e+02,7.177836303710937500e+02,3.724871873855590820e+00,4.952149581909179688e+01
1.660426757812500000e+03,2.594315820312500000e+04,1.685691992187500000e+04,1.887283630371093750e+02,-6.468540649414062500e+02,6.560545654296875000e+02,5.880979299545288086e-01,4.627650070190429688e+01
8.962562255859375000e+02,2.546280273437500000e+04,1.920824804687500000e+04,1.160888061523437500e+02,-6.984324340820312500e+02,-5.107496643066406250e+02,1.450645208358764648e+00,4.523245620727539062e+01
6.584067382812500000e+02,2.467102734375000000e+04,1.713963671875000000e+04,-5.589116210937500000e+02,5.899935913085937500e+02,3.605734863281250000e+02,5.154414176940917969e+00,2.722976875305175781e+01
4.791140136718750000e+02,2.758214257812500000e+04,1.825526757812500000e+04,-2.004872894287109375e+02,6.734122753143310547e+00,-6.400753784179687500e+02,8.935614824295043945e-01,3.558211135864257812e+01
5.584525146484375000e+02,2.713122460937500000e+04,1.590533496093750000e+04,2.486869049072265625e+02,-1.042841796875000000e+02,9.579630737304687500e+02,4.461481094360351562e+00,2.669363975524902344e+01
