0.031748874421198406,49,10006499,4
0.8295802091250932,29,10007370,4
0.18063517712041988,25,10007654,4
0.10697420967831406,23,10007742,4
0.23711687927487735,75,10007779,4
0.20570955825568035,29,10007850,4
0.05545676910330852,73,10007940,4
0.03146578263362399,49,10007987,4
0.19949469272019307,77,10008699,4
0.17589157420833676,66,10008885,4
0.06655417900125243,82,12007664,4
0.23972538519067838,23,12007863,4
0.2914439093997517,56,12007948,4
0.09763933157069776,119,12009150,4
0.03963608912290163,26,12009240,4
0.13629707843707675,28,24003577,4
0.37944546315539684,342,31001533,4
0.2434095299390548,77,31001732,4
0.11165921391014988,103,35001669,4
0.28626614407867734,27,35002394,4
0.22034956752858795,46,35002471,4
0.2285084242765738,813,35002803,4
0.02934665519483945,453,44001430,4
0.3093627670221929,21,44002629,4
0.025140905366248724,71,44002738,4
0.0640841442906693,29,47001966,4
0.07091835927336534,22506,56000000,4
0.10002239363100901,30,59001416,4
0.06458993746766824,23,59001632,4
0.1011237576264682,37,114001136,4
0.11697162803557044,86,117000720,4
0.13650569622069045,35,117000802,4
0.5393848447655207,30,117000845,4
0.21085509954811843,2021,136000494,4
2.486696169559493,37,142000404,4
0.386863189123271,62,161000599,4
0.06444863050747421,42,161000760,4
0.08419930181090741,103,161000804,4
0.4161693175382541,42,161000989,4
0.440257782458752,48,165000276,4
0.3831417224401597,1507,165000355,4
0.22492227992624156,26,165000721,4
2.3144263739330273,6797,166000000,4
3.1358989619101707,278,170000640,4
2.34586855563387,44,170000720,4
3.3732943441701213,23,170000804,4
0.0941356522944555,630,186000275,4
0.16895633519385111,935,212000493,4
0.19264347265530962,29,294000317,4
0.9880526462659216,2585,301000000,4
1.3366652781251296,28,325000228,4
11.977480703679994,23,348000207,4
8.69959270945493,21,352000410,4
0.12393661389753952,2418,398000000,4
1.166192682292265,43,477000385,4
4.72294420683286,1861,490000000,4
4.56852113704354,75,490000215,4
2.6447726922720474,1719,524000000,4
3.447128793537864,764,564000082,4
0.17132262623664815,1540,565000000,4
0.7565730666307069,1552,598000000,4
4.496566954266688,1525,607000000,4
0.5518753359262734,41,640000149,4
4.946857868587861,103,658000083,4
1.3199780185149805,1366,665000000,4
3.7124693753278004,1333,687000000,4
2.2217595510787724,87,703000102,4
11.525994605116189,465,760000145,4
0.4781948702522432,797,961000000,4
1.9214294138147368,25,1013000128,4
2.165264536340448,732,1099000000,4
1.5391442394146653,735,1105000000,4
1.2293410444870614,722,1124000000,4
0.8679238737493784,33,1294000069,4
9.666585229330858,521,1496000000,4
0.35885727319055155,303,1511000051,4
0.2583155406577491,504,1519000000,4
0.7227712743349084,479,1626000000,4
5.904016670948587,425,1645000000,4
5.811075324995846,45,1645000055,4
2.6146828502793746,459,1673000000,4
1.4536405030542203,28,1709000093,4
18.699073557047267,41,1745000087,4
1.4002183105377703,44,1800000189,4
0.9912552327192914,22,1800000263,4
3.4152381001769587,352,1828000000,4
1.3000179102281253,350,1834000000,4
2.415302491308623,408,1844000000,4
5.229788718756268,398,1880000000,4
1.8647081510164238,313,1892000000,4
2.283002673604072,20,1892000102,4
0.2010642750125419,334,1978000000,4
26.037984454072355,334,2076000000,4
3.0217217073799536,322,2200000000,4
1.8839334962461696,312,2251000000,4
7.887929949368374,317,2253000000,4
14.060885096946931,309,2294000000,4
8.599233738937063,276,2513000000,4
0.25700395070311055,162,2754000000,4
3.4614004967239786,240,2802000000,4
0.6162599831075724,22,2972000064,4
5.921783364494756,223,3029000000,4
1.4458515483911973,206,3088000000,4
7.7862461397538265,179,3567000000,4
3.3818543679240802,24,3709000072,4
2.2682702274757376,174,3744000000,4
11.057256851784112,172,3812000000,4
0.12449850457422164,164,3873000000,4
3.015153695431846,167,3879000000,4
1.0222394788074887,161,4027000000,4
5.141954204769587,159,4047000000,4
4.786778581766372,157,4070000000,4
1.1343335478130423,159,4078000000,4
0.5338918118739288,154,4158000000,4
3.0730324059904524,147,4237000000,4
29.054810854463316,24,4286000044,4
3.3549225344943148,145,4328000000,4
0.12911287632274912,145,4426000000,4
18.561265038971694,144,4444000000,4
1.4029940914864734,138,4467000000,4
0.21051731086187636,134,4597000000,4
5.086579647204321,137,4669000000,4
0.6425897833252764,132,4789000000,4
0.4048657138454259,126,4861000000,4
2.2506424811511176,124,5038000000,4
13.24371374092226,122,5068000000,4
2.2335465108603163,28,5181000065,4
1.0306654352173714,68,5327000000,4
21.960737227784893,116,5374000000,4
0.9730129184354499,116,5403000000,4
1.9229286697807093,115,5452000000,4
11.936345126714453,113,5517000000,4
2.086897988003562,108,5757000000,4
3.738275439233231,70,5890000000,4
4.783792949635593,102,6007000000,4
3.9797066981639633,99,6054000000,4
7.592901451275555,100,6099000000,4
4.6430211171896545,100,6135000000,4
