8.753594360351562500e+02,2.631655468750000000e+04,1.806741601562500000e+04,2.649403762817382812e+01,-2.141249389648437500e+02,-6.359441375732421875e+01,2.477148193359375000e+03,2.100924218750000000e+04
1.726557006835937500e+02,2.457930273437500000e+04,1.686485742187500000e+04,7.286009979248046875e+01,5.986096801757812500e+02,5.204454956054687500e+02,1.563333415985107422e+01,2.104229736328125000e+03
1.200461303710937500e+03,2.649909765625000000e+04,1.823853320312500000e+04,-3.884754638671875000e+02,-8.910545043945312500e+02,9.524264526367187500e+02,3.934015989303588867e+00,2.171679992675781250e+02
1.519373657226562500e+03,2.655281640625000000e+04,1.941626953125000000e+04,-2.575355148315429688e+01,-8.172199096679687500e+02,-1.089520996093750000e+03,5.041889190673828125e+00,3.188246154785156250e+02
8.368432617187500000e+02,2.653176953125000000e+04,1.555222363281250000e+04,-4.906682739257812500e+02,3.676209259033203125e+01,6.126405639648437500e+02,5.025094032287597656e+00,2.722412719726562500e+02
2.787017211914062500e+02,2.645363476562500000e+04,1.587054589843750000e+04,3.135384521484375000e+02,2.612691040039062500e+02,9.057855834960937500e+02,7.324896335601806641e+00,2.548064422607421875e+02
8.865062866210937500e+02,2.667854687500000000e+04,1.802571289062500000e+04,-6.265787963867187500e+02,-4.084956665039062500e+02,-1.380277709960937500e+03,2.528385877609252930e+00,1.039634017944335938e+02
7.494982031250000000e+04,2.419342773437500000e+04,1.678013867187500000e+04,6.501721191406250000e+02,9.017535400390625000e+02,2.936818542480468750e+02,1.469916224479675293e+00,1.834799652099609375e+02
8.046581420898437500e+02,2.657157617187500000e+04,1.773835351562500000e+04,1.385221405029296875e+02,-2.163940124511718750e+02,-4.334541931152343750e+02,1.401140987873077393e-01,6.024762725830078125e+01
9.750595092773437500e+02,2.661761914062500000e+04,1.833806445312500000e+04,-1.315365356445312500e+03,-9.268547058105468750e+01,-1.018381408691406250e+03,1.586154580116271973e+00,8.378444671630859375e+01
3.475396423339843750e+02,2.460515234375000000e+04,1.686345117187500000e+04,-2.292649688720703125e+02,6.506776123046875000e+02,6.481472167968750000e+02,5.018919110298156738e-01,4.786019897460937500e+01
1.491858154296875000e+03,2.610361914062500000e+04,1.996835937500000000e+04,5.366470336914062500e+02,-6.082607421875000000e+02,-3.864916381835937500e+02,2.684669494628906250e-01,9.678208160400390625e+01
7.497925000000000000e+04,2.412132617187500000e+04,1.647850781250000000e+04,2.314021759033203125e+02,8.505478515625000000e+02,3.694468688964843750e+02,2.947102785110473633e+00,7.335459899902343750e+01
1.231338623046875000e+03,2.678622656250000000e+04,1.762705859375000000e+04,1.772181701660156250e+02,-1.024350830078125000e+03,6.564332275390625000e+02,1.656773328781127930e+00,4.754627990722656250e+01
